timestamp,model,is_final,seed,knn_acc_mnist,trustworthiness_mnist,continuity_mnist,knn_acc_fashion_mnist,trustworthiness_fashion_mnist,continuity_fashion_mnist,knn_acc_newsgroups,trustworthiness_newsgroups,continuity_newsgroups,knn_acc_mnist_std,trustworthiness_mnist_std,continuity_mnist_std,knn_acc_fashion_mnist_std,trustworthiness_fashion_mnist_std,continuity_fashion_mnist_std,knn_acc_newsgroups_std,trustworthiness_newsgroups_std,continuity_newsgroups_std,elapsed_mnist,elapsed_fashion_mnist,elapsed_newsgroups
2026-07-17T19:42:04.433914+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.897333,0.953688,0.952974,0.786667,0.982283,0.978157,0.699143,0.95173,0.890451,,,,,,,,,,69.2,48.5,55.6
2026-07-17T19:42:34.204861+00:00,baseline:pacmap,false,1,,,,,,,,,,,,,,,,,,,,,
2026-07-17T19:43:09.982525+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.904667,0.957532,0.959678,0.792667,0.983333,0.980418,0.689151,0.952334,0.901521,,,,,,,,,,46.5,43.8,26.3
2026-07-17T19:43:23.833032+00:00,baseline:pca,false,1,0.335667,0.671684,0.927413,0.522667,0.872662,0.968455,0.268023,0.562716,0.781741,,,,,,,,,,30.4,30.0,13.4
2026-07-17T19:43:30.523399+00:00,claude-fable-5__base:eng:ctx_proposal,true,42,0.905,0.958216,0.95986,0.795333,0.983879,0.979835,0.684511,0.951753,0.9131,,,,,,,,,,46.7,40.5,26.3
2026-07-17T19:44:00.115618+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.901667,0.954007,0.955556,0.786667,0.98173,0.979733,0.689864,0.952498,0.892522,,,,,,,,,,43.6,56.8,38.3
2026-07-17T19:44:05.831028+00:00,baseline:umap,false,1,0.831667,0.895846,0.965838,0.749667,0.960827,0.981944,0.681656,0.888568,0.901709,,,,,,,,,,75.1,73.5,49.6
2026-07-17T19:44:10.418196+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.901,0.954971,0.952257,0.790667,0.98276,0.978727,0.703426,0.950118,0.878608,,,,,,,,,,44.4,49.0,42.5
2026-07-17T19:44:15.782752+00:00,claude-fable-5__base:eng:ctx_proposal,true,42,0.901,0.954971,0.952257,0.790667,0.98276,0.978727,0.703426,0.950118,0.878608,,,,,,,,,,44.4,49.0,42.5
2026-07-17T19:44:18.536381+00:00,claude-fable-5__base:eng:ctx_proposal,true,42,0.898,0.956817,0.958733,0.788,0.98366,0.979577,0.68808,0.955313,0.907949,,,,,,,,,,40.3,49.1,23.9
2026-07-17T19:44:27.219152+00:00,baseline:tsne,false,1,0.873667,0.958656,0.966582,0.787333,0.980789,0.983443,0.695575,0.940399,0.923035,,,,,,,,,,60.4,45.5,24.1
2026-07-17T19:45:04.343384+00:00,baseline:trimap,false,1,,,,,,,,,,,,,,,,,,,,,
2026-07-18T07:39:43.980935+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,0.685,0.770467,0.947232,0.687,0.92679,0.975998,0.358672,0.585953,0.806063,,,,,,,,,,30.4,33.2,14.0
2026-07-18T07:40:10.067951+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,0.686333,0.770692,0.945954,0.693333,0.92755,0.975687,0.321556,0.564408,0.804117,,,,,,,,,,32.2,34.7,17.7
2026-07-18T07:40:51.495651+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,0.682,0.769948,0.947289,0.689333,0.92688,0.976028,0.318701,0.560159,0.803988,,,,,,,,,,54.1,53.4,13.8
2026-07-18T07:41:16.889482+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,
2026-07-18T07:41:46.216346+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,0.682333,0.768888,0.94628,0.680333,0.925716,0.979165,0.320128,0.560343,0.804025,,,,,,,,,,35.9,38.0,21.6
2026-07-18T07:42:10.840272+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,0.691,0.926189,0.975568,0.3005,0.558294,0.709322,,,,,,,,,,114.2,32.5,19.4
2026-07-18T07:42:28.155728+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,0.662,0.766562,0.947602,0.699333,0.91385,0.973242,0.331549,0.551797,0.79142,,,,,,,,,,33.2,32.8,13.5
2026-07-18T07:42:52.952660+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,0.642333,0.760295,0.943108,0.697333,0.926694,0.974926,0.406852,0.588193,0.795697,,,,,,,,,,33.0,33.7,14.0
2026-07-18T07:43:04.076699+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,0.685,0.770467,0.947232,0.687,0.92679,0.975998,0.358672,0.585953,0.806063,,,,,,,,,,30.4,33.2,14.0
2026-07-18T07:43:05.254999+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,0.677333,0.771649,0.951368,0.685,0.917848,0.976046,0.320842,0.560049,0.789629,,,,,,,,,,31.0,30.6,18.3
2026-07-18T07:43:48.021294+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,,,0.693333,0.92765,0.975639,0.318701,0.560343,0.804026,,,,,,,,,,182.0,31.8,166.0
2026-07-18T07:44:07.908070+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,0.681667,0.768766,0.945991,0.680333,0.925716,0.979165,0.459315,0.645507,0.823054,,,,,,,,,,37.9,35.3,17.6
2026-07-18T07:44:11.427693+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,0.689,0.772346,0.939615,0.703667,0.914818,0.971626,0.551035,0.660944,0.823276,,,,,,,,,,31.9,30.6,12.4
2026-07-18T07:44:17.919233+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,0.689,0.772346,0.939615,0.703667,0.914818,0.971626,0.551035,0.660944,0.823276,,,,,,,,,,31.9,30.6,12.4
2026-07-18T07:44:48.618108+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,0.679333,0.772969,0.948021,0.691,0.92612,0.97559,0.423626,0.569793,0.670288,,,,,,,,,,34.9,39.1,22.9
2026-07-18T07:45:11.263322+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,0.68,0.773995,0.940606,0.707,0.918014,0.972922,0.340114,0.561944,0.81496,,,,,,,,,,32.7,32.9,12.7
2026-07-18T07:45:16.476782+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,0.68,0.773995,0.940606,0.707,0.918014,0.972922,0.340114,0.561944,0.81496,,,,,,,,,,32.7,32.9,12.7
2026-07-18T07:45:55.840208+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,0.685,0.766538,0.947196,0.679667,0.925622,0.978999,0.428266,0.633814,0.826036,,,,,,,,,,36.9,35.9,18.4
2026-07-18T07:46:04.813561+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,0.681667,0.768766,0.945991,0.680333,0.925716,0.979165,0.459315,0.645507,0.823054,,,,,,,,,,37.9,35.3,17.6
2026-07-18T07:46:07.401317+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,0.628333,0.737157,0.922604,0.618,0.874554,0.938036,0.3005,0.552709,0.682214,,,,,,,,,,39.1,35.7,21.2
2026-07-18T07:47:27.076390+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,0.644667,0.718615,0.933448,0.628333,0.888856,0.941143,0.475732,0.603893,0.78945,,,,,,,,,,32.4,35.7,22.6
2026-07-18T07:47:35.288632+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,0.679333,0.772969,0.948021,0.691,0.92612,0.97559,0.423626,0.569793,0.670288,,,,,,,,,,34.9,39.1,22.9
2026-07-18T07:48:11.954898+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,0.686333,0.770766,0.945898,0.693333,0.927536,0.975694,0.318701,0.560343,0.804026,,,,,,,,,,34.8,38.5,24.9
2026-07-18T07:48:16.992466+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,0.686333,0.770766,0.945898,0.693333,0.927536,0.975694,0.318701,0.560343,0.804026,,,,,,,,,,34.8,38.5,24.9
2026-07-18T07:59:39.979919+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.904,0.956858,0.963486,0.786,0.983269,0.981089,0.6995,0.937669,0.921721,,,,,,,,,,40.7,45.1,33.3
2026-07-18T08:00:34.453704+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.885667,0.902557,0.965868,0.746,0.963826,0.984446,0.670236,0.856798,0.918368,,,,,,,,,,38.9,40.6,20.5
2026-07-18T08:00:49.738146+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.882,0.90197,0.965282,0.732333,0.961132,0.983935,0.652034,0.859258,0.924697,,,,,,,,,,52.8,47.2,26.6
2026-07-18T08:01:59.513499+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.896333,0.953458,0.961281,0.788333,0.9821,0.981837,0.677016,0.936909,0.910527,,,,,,,,,,51.8,58.4,53.9
2026-07-18T08:02:47.240156+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.893333,0.910401,0.963868,0.759667,0.967162,0.983411,0.657744,0.880658,0.925455,,,,,,,,,,57.3,57.2,43.8
2026-07-18T08:03:34.734777+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.902667,0.929285,0.963575,0.767333,0.972803,0.983137,0.678801,0.914052,0.922252,,,,,,,,,,63.8,63.7,41.9
2026-07-18T08:04:08.396062+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.904,0.955536,0.962264,0.781667,0.982701,0.981095,0.682727,0.937916,0.912296,,,,,,,,,,45.8,42.3,26.6
2026-07-18T08:04:14.221197+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,0.904,0.956858,0.963486,0.786,0.983269,0.981089,0.6995,0.937669,0.921721,,,,,,,,,,40.7,45.1,33.3
2026-07-18T08:05:07.875386+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.888,0.908182,0.96443,0.753333,0.966329,0.983656,0.675589,0.876458,0.928288,,,,,,,,,,63.7,65.8,52.6
2026-07-18T08:05:23.706874+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,0.888,0.908182,0.96443,0.753333,0.966329,0.983656,0.675589,0.876458,0.928288,,,,,,,,,,63.7,65.8,52.6
2026-07-18T08:05:43.454182+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.881,0.907121,0.96854,0.726,0.964578,0.985883,0.650607,0.887609,0.911868,,,,,,,,,,43.0,42.9,26.1
2026-07-18T08:05:51.868257+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.886667,0.913665,0.968484,0.735,0.96581,0.985809,0.693076,0.892534,0.931822,,,,,,,,,,39.0,38.7,20.8
2026-07-18T08:06:24.495786+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.898333,0.926762,0.964126,0.757333,0.970989,0.983288,0.67666,0.913977,0.921181,,,,,,,,,,87.0,90.1,66.9
2026-07-18T08:06:28.034879+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.863333,0.943366,0.966022,0.767,0.973008,0.981298,0.675946,0.90945,0.885423,,,,,,,,,,65.1,68.4,51.4
2026-07-18T08:06:30.466836+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,0.902667,0.929285,0.963575,0.767333,0.972803,0.983137,0.678801,0.914052,0.922252,,,,,,,,,,63.8,63.7,41.9
2026-07-18T08:07:02.486064+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,
2026-07-18T08:08:14.374513+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.890333,0.917929,0.966696,0.737667,0.969072,0.985017,0.663812,0.90727,0.92925,,,,,,,,,,53.4,54.3,34.1
2026-07-18T08:08:29.588768+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,
2026-07-18T08:09:16.289319+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.896333,0.921387,0.965804,0.758333,0.970626,0.983634,0.667737,0.906834,0.915144,,,,,,,,,,61.8,60.6,41.2
2026-07-18T08:09:22.797048+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,0.896333,0.921387,0.965804,0.758333,0.970626,0.983634,0.667737,0.906834,0.915144,,,,,,,,,,61.8,60.6,41.2
2026-07-18T08:10:29.116922+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.895333,0.918694,0.968202,0.745333,0.967277,0.985759,0.679515,0.903514,0.934842,,,,,,,,,,41.8,44.1,22.4
2026-07-18T08:10:38.436236+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,0.895333,0.918694,0.968202,0.745333,0.967277,0.985759,0.679515,0.903514,0.934842,,,,,,,,,,41.8,44.1,22.4
2026-07-18T08:11:36.120085+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.877667,0.945725,0.969337,0.767667,0.972846,0.984937,0.685939,0.927177,0.91089,,,,,,,,,,109.0,114.2,105.8
2026-07-18T08:11:42.845525+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,0.877667,0.945725,0.969337,0.767667,0.972846,0.984937,0.685939,0.927177,0.91089,,,,,,,,,,109.0,114.2,105.8
2026-07-18T10:39:05.946771+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.508333,0.738669,0.954279,0.613,0.901931,0.978293,0.654176,0.624484,0.886872,,,,,,,,,,188.7,108.8,164.0
2026-07-18T10:45:11.371465+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.718,0.852477,0.960643,0.639333,0.937476,0.982654,0.694147,0.831254,0.913209,,,,,,,,,,292.5,259.4,282.6
2026-07-18T10:48:00.063610+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.750333,0.800637,0.970513,0.686667,0.933027,0.986183,0.643469,0.750848,0.938269,,,,,,,,,,432.9,353.4,475.7
2026-07-18T10:52:05.237932+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.716333,0.803839,0.962296,0.68,0.928033,0.978467,0.636331,0.678742,0.920906,,,,,,,,,,202.0,260.4,218.9
2026-07-18T11:06:34.448392+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.686,0.792188,0.960456,0.676,0.924952,0.977665,0.678801,0.688278,0.916668,,,,,,,,,,278.5,258.4,240.7
2026-07-18T11:06:45.158952+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.686,0.792188,0.960456,0.676,0.924952,0.977665,0.678801,0.688278,0.916668,,,,,,,,,,278.5,258.4,240.7
2026-07-18T11:08:48.127337+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.782333,0.886547,0.969246,0.681667,0.948074,0.984511,0.711991,0.875162,0.913912,,,,,,,,,,428.8,520.8,545.3
2026-07-18T11:33:40.198583+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.734,0.792894,0.968407,0.697,0.928346,0.983467,0.633119,0.745006,0.939463,,,,,,,,,,1477.2,1383.6,833.1
2026-07-18T11:41:15.052957+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.786333,0.880558,0.966938,0.689,0.94946,0.984495,0.68808,0.878672,0.9111,,,,,,,,,,764.5,600.1,828.0
2026-07-18T11:41:23.837097+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.782333,0.886547,0.969246,0.681667,0.948074,0.984511,0.711991,0.875162,0.913912,,,,,,,,,,428.8,520.8,545.3
2026-07-18T12:07:57.108919+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.614333,0.762927,0.956695,0.685667,0.921131,0.975777,0.688794,0.800088,0.921053,,,,,,,,,,1326.2,1007.8,526.3
2026-07-18T12:08:03.212037+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.750333,0.800637,0.970513,0.686667,0.933027,0.986183,0.643469,0.750848,0.938269,,,,,,,,,,432.9,353.4,475.7
2026-07-20T04:12:33.590607+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,0.903,0.954516,0.960166,0.79,0.98103,0.981633,0.674161,0.926263,0.888136,,,,,,,,,,453.8,434.1,386.2
2026-07-20T04:13:38.979340+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,0.899,0.951615,0.960558,0.788333,0.981483,0.981928,0.675589,0.924051,0.892526,,,,,,,,,,583.6,591.9,530.9
2026-07-20T04:13:41.609528+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,0.869333,0.953618,0.960623,0.781333,0.978933,0.98254,0.67202,0.930596,0.898564,,,,,,,,,,652.3,644.8,593.6
2026-07-20T04:21:06.565466+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,0.902333,0.953549,0.960342,0.789667,0.981765,0.981838,0.68344,0.927506,0.868046,,,,,,,,,,416.4,424.7,415.7
2026-07-20T04:25:28.963157+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,0.874667,0.953148,0.952751,0.786667,0.979288,0.982784,0.673804,0.935331,0.904131,,,,,,,,,,652.6,646.1,597.1
