timestamp,model,is_final,seed,eval_return_private_eye_v5,auc_private_eye_v5,nonzero_rate_private_eye_v5,best_eval_return_private_eye_v5,elapsed_private-eye-v5,eval_return_tutankham_v5,auc_tutankham_v5,nonzero_rate_tutankham_v5,best_eval_return_tutankham_v5,elapsed_tutankham-v5,eval_return_tutankham_v5_std,auc_tutankham_v5_std,nonzero_rate_tutankham_v5_std,best_eval_return_tutankham_v5_std,eval_return_private_eye_v5_std,auc_private_eye_v5_std,nonzero_rate_private_eye_v5_std,best_eval_return_private_eye_v5_std,eval_return_frostbite_v5,auc_frostbite_v5,nonzero_rate_frostbite_v5,best_eval_return_frostbite_v5,elapsed_frostbite-v5,eval_return_frostbite_v5_std,auc_frostbite_v5_std,nonzero_rate_frostbite_v5_std,best_eval_return_frostbite_v5_std,elapsed_tutankham-v5_std,elapsed_private-eye-v5_std,elapsed_frostbite-v5_std
2026-04-26T21:42:49.990254+00:00,gpt-5.4,true,mean,40.0,-79.44697166666667,0.4,73.33333333333333,12948.666666666666,108.93333333333334,95.51377933333333,1.0,111.93333333333334,15583.0,1.7925772879665012,4.911960602568017,0.0,2.157158624981793,52.91502622129181,11.283698009179849,0.5291502622129182,46.18802153517006,416.0,689.837225,0.6666666666666666,1051.3333333333333,21153.666666666668,510.7210588961454,904.6621458449935,0.5773502691896257,1353.3090309804827,857.3651497465943,983.6718626317078,475.159271543062
2026-05-01T23:14:06.195896+00:00,openai/gpt-5.4:ctx_baseline,false,42,0.0,0.0,0.0,0.0,21777,110.0,99.079725,1.0,112.2,23981,,,,,,,,,270.0,241.751331,1.0,270.0,,,,,,,,
2026-05-01T23:14:06.236879+00:00,openai/gpt-5.4:ctx_baseline,false,123,0.0,-124.948791,0.0,0.0,21777,,,,,,,,,,,,,,270.0,245.749283,1.0,270.0,23922,,,,,,,
2026-05-01T23:14:06.245963+00:00,openai/gpt-5.4:ctx_baseline,false,456,0.0,-23.075544,0.0,0.0,20686,,,,,,,,,,,,,,3562.0,2315.56739,1.0,3978.0,26066,,,,,,,
2026-05-01T23:14:06.280341+00:00,openai/gpt-5.4:ctx_baseline,false,mean,0.0,-49.341445,0.0,0.0,21413.333333333332,110.0,99.079725,1.0,112.2,23981.0,,,,,0.0,66.48663970751396,0.0,0.0,1367.3333333333333,934.3560013333333,1.0,1506.0,24994.0,1900.637086172248,1196.1658208801675,0.0,2140.8147981551324,,629.8891436858817,1516.0369388639579
2026-05-02T05:18:39.885308+00:00,openai/gpt-5.4:ctx_theory,false,42,33.0,-447.249949,1.0,1100.4,25793,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T05:18:39.889558+00:00,openai/gpt-5.4:ctx_theory,false,123,0.0,-21.031381,0.0,0.0,25793,,,,,,,,,,,,,,220.0,248.609586,1.0,810.0,27266,,,,,,,
2026-05-02T05:18:39.893443+00:00,openai/gpt-5.4:ctx_theory,false,456,0.0,-64.973372,0.0,100.0,23483,103.2,88.094633,1.0,106.8,27194,,,,,,,,,5142.0,3588.251946,1.0,6102.0,27905,,,,,,,
2026-05-02T05:18:39.897286+00:00,openai/gpt-5.4:ctx_theory,false,mean,11.0,-177.75156733333333,0.3333333333333333,400.1333333333334,25023.0,103.2,88.094633,1.0,106.8,27194.0,,,,,19.05255888325765,234.4243117382992,0.5773502691896257,608.5064119081519,2681.0,1918.430766,1.0,3456.0,27585.5,3480.379577000187,2361.483759493845,0.0,3742.0090860392097,,1333.6791218280355,451.8412331782039
2026-05-03T20:56:41.717525+00:00,openai/gpt-5.4:web,false,42,0.0,-134.06506,0.0,0.0,4290,0.0,15.803523,0.0,105.4,7719,,,,,,,,,170.0,177.974191,1.0,260.0,4492,,,,,,,
