timestamp,model,is_final,seed,f_score_PSM,precision_PSM,recall_PSM,f_score_MSL,precision_MSL,recall_MSL,f_score_SMAP,precision_SMAP,recall_SMAP,elapsed_PSM,elapsed_MSL,elapsed_SMAP,f_score_PSM_std,precision_PSM_std,recall_PSM_std,elapsed_PSM_std,f_score_MSL_std,precision_MSL_std,recall_MSL_std,elapsed_MSL_std,f_score_SMAP_std,precision_SMAP_std,recall_SMAP_std,elapsed_SMAP_std
2026-04-05T04:33:51.358256+00:00,anthropic/claude-opus-4.6,false,mean,0.9373,0.9819,0.8968666666666667,0.7751666666666667,0.8773333333333334,0.6943333333333334,0.6709333333333334,0.8988666666666667,0.5352333333333333,249.66666666666666,143.0,433.0,0.016957594168985173,0.0003605551275463592,0.031140059944279666,0.5773502691896257,0.0019655363983740485,0.0030730007050655444,0.0012858201014657124,0.0,0.0003785938897200401,0.0017502380790433178,0.0004041451884326935,0.0
2026-04-05T05:16:05.110749+00:00,google/gemini-3.1-pro-preview,false,42,0.9528,0.9868,0.9211,0.7583,0.883,0.6645,0.6901,0.9071,0.5569,468,468,620,,,,,,,,,,,,
2026-04-05T05:52:13.205786+00:00,anthropic/claude-opus-4.6,false,42,0.9643,0.9863,0.9432,0.8096,0.8916,0.7413,0.6719,0.8952,0.5378,458,458,619,,,,,,,,,,,,
2026-04-06T11:21:37.564268+00:00,anthropic/claude-opus-4.6,true,42,0.9643,0.9863,0.9432,0.8096,0.8916,0.7413,0.6719,0.8952,0.5378,548,298,970,,,,,,,,,,,,
2026-04-06T11:21:37.566326+00:00,anthropic/claude-opus-4.6,true,123,0.9643,0.9867,0.9429,0.7825,0.8793,0.7049,0.6728,0.8961,0.5385,552,298,970,,,,,,,,,,,,
2026-04-06T11:21:37.566921+00:00,anthropic/claude-opus-4.6,true,456,0.9631,0.9843,0.9427,0.7812,0.8832,0.7004,0.673,0.8973,0.5384,552,298,971,,,,,,,,,,,,
2026-04-06T11:21:37.567473+00:00,anthropic/claude-opus-4.6,true,mean,0.9639,0.9857666666666667,0.9429333333333333,0.7911,0.8846999999999999,0.7155333333333334,0.6725666666666666,0.8962,0.5382333333333333,550.6666666666666,298.0,970.3333333333334,0.0006928203230276028,0.0012858201014657527,0.0002516611478423894,2.309401076758503,0.01603464998058891,0.006285698051927075,0.02242773580487634,0.0,0.000585946527708208,0.0010535653752852686,0.0003785938897200401,0.5773502691896257
2026-04-06T11:26:41.175121+00:00,deepseek-reasoner,false,42,0.9283,0.9896,0.8742,0.7688,0.8878,0.678,0.6853,0.8927,0.5562,180,106,287,,,,,,,,,,,,
2026-04-06T11:26:41.177042+00:00,deepseek-reasoner,false,123,0.9168,0.9724,0.8673,0.7838,0.8943,0.6975,0.6851,0.893,0.5557,180,107,287,,,,,,,,,,,,
2026-04-06T11:26:41.177699+00:00,deepseek-reasoner,false,456,0.9212,0.9786,0.8702,0.7749,0.8925,0.6847,0.6859,0.893,0.5567,180,107,287,,,,,,,,,,,,
2026-04-06T11:26:41.178342+00:00,deepseek-reasoner,false,mean,0.9221,0.9802000000000001,0.8705666666666666,0.7758333333333334,0.8915333333333333,0.6867333333333333,0.6854333333333333,0.8929,0.5562,180.0,106.66666666666667,287.0,0.005802585630561633,0.008710912696153025,0.0034645827069552534,0.0,0.007543429812315711,0.003356088993655133,0.009907741081262321,0.5773502691896257,0.0004163331998931807,0.00017320508075686865,0.0005000000000000004,0.0
2026-04-06T11:43:52.560296+00:00,deepseek-reasoner,false,42,0.926,0.9856,0.8731,0.7808,0.8929,0.6937,0.6841,0.8937,0.5541,162,162,256,,,,,,,,,,,,
2026-04-06T12:29:51.707008+00:00,openai/gpt-5.4-pro,false,42,0.9679,0.9859,0.9506,0.8032,0.8617,0.7522,0.6865,0.8945,0.557,756,417,1334,,,,,,,,,,,,
2026-04-06T12:29:51.709988+00:00,openai/gpt-5.4-pro,false,123,0.9702,0.9851,0.9557,0.7977,0.8602,0.7437,0.6888,0.8967,0.5591,756,417,1334,,,,,,,,,,,,
2026-04-06T12:29:51.711036+00:00,openai/gpt-5.4-pro,false,456,0.9693,0.9859,0.9532,0.8009,0.8626,0.7474,0.6859,0.8953,0.5559,756,417,1334,,,,,,,,,,,,
2026-04-06T12:29:51.712007+00:00,openai/gpt-5.4-pro,false,mean,0.9691333333333333,0.9856333333333334,0.9531666666666667,0.8006,0.8615,0.7477666666666667,0.6870666666666666,0.8955,0.5573333333333333,756.0,417.0,1334.0,0.0011590225767142378,0.00046188021535171385,0.002550163393458019,0.0,0.002762245463386654,0.00121243556529825,0.0042618462352991045,0.0,0.0015307950004273374,0.0011135528725660512,0.001625833119767666,0.0
2026-04-06T12:32:40.799430+00:00,deepseek-reasoner,true,42,0.9298,0.9947,0.8729,0.7928,0.8956,0.7111,0.6847,0.894,0.5548,159,94,264,,,,,,,,,,,,
2026-04-06T12:32:40.801388+00:00,deepseek-reasoner,true,123,0.9292,0.9967,0.8703,0.7927,0.8941,0.7119,0.6856,0.8944,0.5559,160,94,264,,,,,,,,,,,,
2026-04-06T12:32:40.802124+00:00,deepseek-reasoner,true,456,0.9264,0.9863,0.8734,0.7841,0.8923,0.6992,0.683,0.8941,0.5525,160,94,264,,,,,,,,,,,,
2026-04-06T12:32:40.802826+00:00,deepseek-reasoner,true,mean,0.9284666666666667,0.9925666666666667,0.8722,0.7898666666666666,0.894,0.7074,0.6844333333333333,0.8941666666666667,0.5544,159.66666666666666,94.0,264.0,0.001814754345175483,0.0055184538897533435,0.0016643316977093306,0.5773502691896257,0.004994330118577762,0.0016522711641858167,0.007112664760833268,0.0,0.0013203534880225213,0.00020816659994659034,0.0017349351572897257,0.0
2026-04-06T13:31:41.263646+00:00,openai/gpt-5.4-pro,false,42,0.9682,0.984,0.9528,0.79,0.8551,0.734,0.6871,0.8955,0.5574,663,663,874,,,,,,,,,,,,
2026-04-06T13:40:02.318110+00:00,openai/gpt-5.4-pro,true,42,0.9679,0.9859,0.9506,0.8032,0.8617,0.7522,0.6865,0.8945,0.557,756,417,1334,,,,,,,,,,,,
2026-04-06T13:40:02.322684+00:00,openai/gpt-5.4-pro,true,123,0.9702,0.9851,0.9557,0.7977,0.8602,0.7437,0.6888,0.8967,0.5591,756,417,1334,,,,,,,,,,,,
2026-04-06T13:40:02.324071+00:00,openai/gpt-5.4-pro,true,456,0.9693,0.9859,0.9532,0.8009,0.8626,0.7474,0.6859,0.8953,0.5559,756,417,1334,,,,,,,,,,,,
2026-04-06T13:40:02.325821+00:00,openai/gpt-5.4-pro,true,mean,0.9691333333333333,0.9856333333333334,0.9531666666666667,0.8006,0.8615,0.7477666666666667,0.6870666666666666,0.8955,0.5573333333333333,756.0,417.0,1334.0,0.0011590225767142378,0.00046188021535171385,0.002550163393458019,0.0,0.002762245463386654,0.00121243556529825,0.0042618462352991045,0.0,0.0015307950004273374,0.0011135528725660512,0.001625833119767666,0.0
2026-04-06T16:11:51.563952+00:00,qwen/qwen3.6-plus:free,false,42,0.9328,0.9817,0.8885,0.3169,0.6357,0.2111,0.6852,0.8997,0.5533,484,484,632,,,,,,,,,,,,
2026-04-07T03:44:58.402177+00:00,qwen/qwen3.6-plus:free,true,42,0.9505,0.9908,0.9133,,,,,,,3834,,,,,,,,,,,,,,
2026-04-07T03:44:58.404864+00:00,qwen/qwen3.6-plus:free,true,123,0.9232,0.99,0.8649,,,,,,,3834,,,,,,,,,,,,,,
2026-04-07T03:44:58.406451+00:00,qwen/qwen3.6-plus:free,true,456,0.9235,0.9899,0.8655,,,,,,,3834,,,,,,,,,,,,,,
2026-04-07T03:44:58.407795+00:00,qwen/qwen3.6-plus:free,true,mean,0.9324,0.9902333333333333,0.8812333333333333,,,,,,,3834.0,,,0.015675777492679593,0.0004932882862316341,0.02777216832250108,0.0,,,,,,,,
2026-04-26T06:46:56.381376+00:00,gpt-5.4,false,42,0.8977,0.9795,0.8284,0.313,0.647,0.2065,0.6596,0.9029,0.5195,183,106,310,,,,,,,,,,,,
2026-04-26T06:46:56.383888+00:00,gpt-5.4,false,123,0.9135,0.9823,0.8537,0.3194,0.6609,0.2106,0.658,0.9003,0.5185,183,106,310,,,,,,,,,,,,
2026-04-26T06:46:56.384818+00:00,gpt-5.4,false,456,0.9129,0.9795,0.8547,0.3171,0.63,0.2119,0.6596,0.9,0.5205,183,106,310,,,,,,,,,,,,
2026-04-26T06:46:56.385902+00:00,gpt-5.4,false,mean,0.9080333333333334,0.9804333333333334,0.8456,0.3165,0.6459666666666667,0.20966666666666667,0.6590666666666667,0.9010666666666667,0.5195,183.0,106.0,310.0,0.008953956295031425,0.0016165807537309024,0.014904026301640769,0.0,0.0032419130154894725,0.015475895235279086,0.002818391976523739,0.0,0.0009237604307033636,0.0015947831618541074,0.0010000000000000009,0.0
2026-04-26T07:03:30.121307+00:00,gpt-5.4,false,42,0.9658,0.9796,0.9524,0.3151,0.6531,0.2077,0.6605,0.8977,0.5225,227,129,384,,,,,,,,,,,,
2026-04-26T07:03:30.125018+00:00,gpt-5.4,false,123,0.9677,0.9813,0.9546,0.2138,0.5481,0.1328,0.6617,0.8962,0.5244,228,129,384,,,,,,,,,,,,
2026-04-26T07:03:30.125886+00:00,gpt-5.4,false,456,0.9273,0.98,0.88,0.3196,0.6529,0.2116,0.6775,0.8967,0.5444,228,129,384,,,,,,,,,,,,
2026-04-26T07:03:30.127084+00:00,gpt-5.4,false,mean,0.9536,0.9803,0.929,0.2828333333333333,0.6180333333333333,0.18403333333333333,0.6665666666666666,0.8968666666666667,0.5304333333333333,227.66666666666666,129.0,384.0,0.02279627162498288,0.0008888194417315234,0.04244949940812024,0.5773502691896257,0.059826944877148236,0.06056412579517129,0.04441219802411645,0.0,0.009487535682849029,0.0007637626158259982,0.012132738080636772,0.0
2026-04-26T07:03:33.660972+00:00,gpt-5.4,true,42,0.9658,0.9796,0.9524,0.3151,0.6531,0.2077,0.6605,0.8977,0.5225,227,129,384,,,,,,,,,,,,
2026-04-26T07:03:33.662673+00:00,gpt-5.4,true,123,0.9677,0.9813,0.9546,0.2138,0.5481,0.1328,0.6617,0.8962,0.5244,228,129,384,,,,,,,,,,,,
2026-04-26T07:03:33.663594+00:00,gpt-5.4,true,456,0.9273,0.98,0.88,0.3196,0.6529,0.2116,0.6775,0.8967,0.5444,228,129,384,,,,,,,,,,,,
2026-04-26T07:03:33.664501+00:00,gpt-5.4,true,mean,0.9536,0.9803,0.929,0.2828333333333333,0.6180333333333333,0.18403333333333333,0.6665666666666666,0.8968666666666667,0.5304333333333333,227.66666666666666,129.0,384.0,0.02279627162498288,0.0008888194417315234,0.04244949940812024,0.5773502691896257,0.059826944877148236,0.06056412579517129,0.04441219802411645,0.0,0.009487535682849029,0.0007637626158259982,0.012132738080636772,0.0
2026-05-03T09:15:23.304532+00:00,google/gemini-3.1-pro-preview,true,42,0.9528,0.9868,0.9211,0.7583,0.883,0.6645,0.6901,0.9071,0.5569,468,468,620,,,,,,,,,,,,
2026-05-02T18:12:06.208496+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:13:10.481811+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:13:19.983427+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:14:35.573283+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:14:39.817855+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:15:56.661827+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:16:58.298190+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:16:58.948573+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:17:04.658306+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:17:45.555220+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:18:12.064966+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:19:49.804230+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:19:54.083607+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:19:55.080362+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:20:29.412468+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:21:13.217350+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:21:50.493969+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:22:52.913407+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:23:27.377805+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:23:40.153062+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:23:58.175488+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:24:06.924765+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:24:33.783113+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:25:47.532465+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:26:30.867119+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:26:38.117038+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:26:57.274543+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:27:12.867812+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:27:50.147889+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:28:25.707281+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:29:05.374211+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:29:25.389131+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:29:31.542002+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:29:41.170658+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:30:15.729278+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:30:35.439549+00:00,openevolve:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:30:35.455674+00:00,openevolve:gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:32:05.771270+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:32:10.835205+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:34:56.090869+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:35:00.487357+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:38:12.223393+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:38:19.241212+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:41:34.433873+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:41:39.538606+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:44:18.956493+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:44:23.439798+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:46:33.444628+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:46:38.417833+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:50:44.165103+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:50:48.987249+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:53:26.692275+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:53:31.703335+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:57:05.093222+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:57:18.450182+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T19:00:00.073975+00:00,gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T19:00:05.793806+00:00,gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:44:18.595102+00:00,discover:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T09:44:18.649292+00:00,discover:gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T10:04:21.721686+00:00,discover:gemini-3.1-pro-preview,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05T10:04:21.767784+00:00,discover:gemini-3.1-pro-preview,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:12:05.997931+00:00,openevolve:qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:12:23.410089+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:13:03.888588+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:13:32.244051+00:00,qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:13:50.556817+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:14:21.658492+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:14:30.620946+00:00,qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:16:40.301624+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:17:27.540677+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:17:41.090312+00:00,qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:18:45.524594+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:19:13.565468+00:00,qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:19:25.746213+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:20:35.750077+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:20:42.762169+00:00,openevolve:qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:20:42.777884+00:00,openevolve:qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:21:26.363382+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:22:47.486834+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:23:04.806018+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:23:16.024149+00:00,qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:23:33.924812+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:23:41.772182+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:24:19.774884+00:00,qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:24:44.545869+00:00,qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:25:20.308116+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:25:25.804020+00:00,qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:26:49.875950+00:00,qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:27:53.688586+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:28:10.359653+00:00,qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:28:57.091310+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:29:30.408190+00:00,qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:30:04.615960+00:00,qwen3.6-35b-a3b,false,42,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02T18:30:18.123604+00:00,qwen3.6-35b-a3b,true,42,,,,,,,,,,,,,,,,,,,,,,,,
