,timestamp,model,is_final,seed,eval_return_cartpole_v1,elapsed_cartpole-v1,eval_return_lunarlander_v2,elapsed_lunarlander-v2,eval_return_acrobot_v1,elapsed_acrobot-v1,eval_return_cartpole_v1_std,elapsed_cartpole-v1_std,eval_return_lunarlander_v2_std,elapsed_lunarlander-v2_std,eval_return_acrobot_v1_std,elapsed_acrobot-v1_std
,2026-07-20T12:42:17.206126+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,mean,500.0,745.7666666666667,10.656666666666668,969.8333333333334,-500.0,783.2333333333333,0.0,5.7099328659217985,79.94696512897367,1.800925687898659,0.0,2.516611478423583
,2026-07-20T13:31:52.566805+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,500.0,735.2,-59.74,949.5,-80.1,747.3,,,,,,
,2026-07-20T13:31:52.657688+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,123,500.0,741.9,-66.72,965.8,-500.0,783.5,,,,,,
,2026-07-20T13:31:52.706030+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,456,500.0,749.8,17.22,974.3,-500.0,784.8,,,,,,
,2026-07-20T13:31:52.744679+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,mean,500.0,742.3,-36.413333333333334,963.1999999999999,-360.0333333333333,771.8666666666667,0.0,7.30821455623734,46.57876053882642,12.602777471652802,242.42937803272386,21.28528443158169
,2026-07-20T12:43:57.621180+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,500.0,785.1,-27.87,1010.9,-500.0,817.0,,,,,,
,2026-07-20T12:43:57.659034+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,123,500.0,778.2,-91.34,1018.6,-500.0,818.8,,,,,,
,2026-07-20T12:43:57.712546+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,456,500.0,781.7,-104.23,1007.3,-500.0,819.4,,,,,,
,2026-07-20T12:43:57.757606+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,mean,500.0,781.6666666666667,-74.48,1012.2666666666667,-500.0,818.4,0.0,3.4501207708329944,40.876730544406314,5.772636601530858,0.0,1.2489995996796632
,2026-07-20T13:33:30.268459+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,500.0,748.1,247.58,955.9,-77.0,702.8,,,,,,
,2026-07-20T13:33:30.326268+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,123,321.7,737.8,252.31,943.9,-94.3,689.6,,,,,,
,2026-07-20T13:33:30.371803+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,456,500.0,755.3,-2.9,980.3,-92.2,697.4,,,,,,
,2026-07-20T13:33:30.410647+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,mean,440.56666666666666,747.0666666666666,165.66333333333333,960.0333333333333,-87.83333333333333,696.6,102.94155299651028,8.795642860719926,145.99928504391156,18.54867470557756,9.440515522646702,6.636264009214789
,2026-07-20T12:43:32.100605+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,500.0,727.5,255.73,949.2,-86.8,663.5,,,,,,
,2026-07-20T12:43:32.183763+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,123,467.0,731.0,246.68,965.2,-82.8,672.7,,,,,,
,2026-07-20T12:43:32.233125+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,456,387.1,727.0,249.82,949.5,-88.7,660.7,,,,,,
,2026-07-20T12:43:32.272668+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,mean,451.3666666666667,728.5,250.74333333333334,954.6333333333333,-86.1,665.6333333333333,58.05086849766618,2.179449471770337,4.59510971940097,9.152231057689352,3.0116440692751216,6.278003929063236
,2026-07-20T13:33:35.756689+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,500.0,720.4,-44.26,969.1,-88.3,657.2,,,,,,
,2026-07-20T13:33:35.818817+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,123,500.0,718.9,235.74,944.0,-89.0,656.3,,,,,,
,2026-07-20T13:33:35.864704+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,456,500.0,719.1,-33.26,973.8,-73.4,663.2,,,,,,
,2026-07-20T13:33:35.908326+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,mean,500.0,719.4666666666667,52.74,962.3,-83.56666666666666,658.9,0.0,0.8144527815246975,158.5780564895408,16.021547990128784,8.811545456577596,3.7509998667022417
,2026-07-20T12:45:32.194351+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,9.1,609.4,141.25,949.9,-79.4,678.1,,,,,,
,2026-07-20T12:45:32.221589+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,123,11.7,604.4,49.01,934.6,-89.6,658.2,,,,,,
,2026-07-20T12:45:32.240450+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,456,9.4,603.9,224.44,942.5,-79.0,667.5,,,,,,
,2026-07-20T12:45:32.253177+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,mean,10.066666666666666,605.9,138.23333333333332,942.3333333333334,-82.66666666666667,667.9333333333334,1.4224392195567908,3.0413812651491097,87.75389696949836,7.651361534611535,6.007772743149767,9.957074536897528
,2026-07-20T13:36:08.086280+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,500.0,739.2,186.89,968.6,-89.4,688.6,,,,,,
,2026-07-20T13:36:08.169030+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,123,500.0,735.8,180.51,974.6,-98.3,671.8,,,,,,
,2026-07-20T13:36:08.208576+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,456,500.0,748.5,276.73,977.8,-79.9,671.9,,,,,,
,2026-07-20T13:36:08.252978+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,mean,500.0,741.1666666666666,214.71,973.6666666666666,-89.2,677.4333333333333,0.0,6.5744454772500385,53.80554246543753,4.670474636836501,9.201630290334421,9.6707462655854
,2026-07-20T12:44:49.616949+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,500.0,743.0,-55.65,979.1,-95.6,678.4,,,,,,
,2026-07-20T12:44:49.639879+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,123,500.0,751.0,178.71,967.8,-82.5,681.2,,,,,,
,2026-07-20T12:44:49.659358+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,456,500.0,748.9,51.99,995.2,-88.7,675.5,,,,,,
,2026-07-20T12:44:49.671509+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,mean,500.0,747.6333333333333,58.35,980.7,-88.93333333333334,678.3666666666667,0.0,4.147690120215504,117.30937558439223,13.769894698217602,6.553116307020141,2.8501461950807823
,2026-07-20T13:36:24.874442+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,500.0,736.7,190.84,963.4,-75.3,674.1,,,,,,
,2026-07-20T13:36:24.945236+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,123,500.0,735.0,-70.16,972.8,-87.0,677.1,,,,,,
,2026-07-20T13:36:24.964726+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,456,500.0,744.2,245.4,963.5,-86.3,674.9,,,,,,
,2026-07-20T13:36:24.976344+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,mean,500.0,738.6333333333333,122.02666666666667,966.5666666666666,-82.86666666666666,675.3666666666667,0.0,4.895235779136026,168.65937428240784,5.398456569551442,6.56226586883931,1.5534906930308126
,2026-07-20T12:43:51.615955+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,500.0,773.6,-37.08,1031.1,-500.0,817.8,,,,,,
,2026-07-20T12:43:51.752922+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,123,500.0,776.2,-59.31,1013.1,-500.0,822.2,,,,,,
,2026-07-20T12:43:51.805741+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,456,500.0,791.7,-45.31,1031.8,-500.0,825.7,,,,,,
,2026-07-20T12:43:51.855290+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,mean,500.0,780.5,-47.233333333333334,1025.3333333333333,-500.0,821.9,0.0,9.786214794291006,11.239111767988312,10.60015723153823,0.0,3.9585350825779444
,2026-07-20T12:45:33.636545+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,,,,,,,,
,2026-07-20T12:45:33.669673+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,123,,,,,,,,,,,,
,2026-07-20T12:45:33.715461+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,456,,,,,,,,,,,,
,2026-07-20T13:38:37.124850+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,500.0,759.7,-11.84,1004.7,-468.3,786.7,,,,,,
,2026-07-20T13:38:37.206720+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,123,500.0,765.9,-20.32,1015.8,-500.0,802.3,,,,,,
,2026-07-20T13:38:37.254908+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,456,500.0,769.9,-0.24,1010.0,-500.0,793.8,,,,,,
,2026-07-20T13:38:37.296757+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,mean,500.0,765.1666666666666,-10.8,1010.1666666666666,-489.43333333333334,794.2666666666667,0.0,5.1393903659221065,10.080317455318557,5.551876559626739,18.30200353331113,7.810463067791349
,2026-07-20T13:38:45.183534+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,500.0,759.7,-11.84,1004.7,-468.3,786.7,,,,,,
,2026-07-20T13:38:45.220278+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,123,500.0,765.9,-20.32,1015.8,-500.0,802.3,,,,,,
,2026-07-20T13:38:45.262619+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,456,500.0,769.9,-0.24,1010.0,-500.0,793.8,,,,,,
,2026-07-20T13:38:45.299471+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,mean,500.0,765.1666666666666,-10.8,1010.1666666666666,-489.43333333333334,794.2666666666667,0.0,5.1393903659221065,10.080317455318557,5.551876559626739,18.30200353331113,7.810463067791349
,2026-07-20T12:45:44.308320+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,500.0,839.4,174.63,1021.4,-84.9,769.0,,,,,,
,2026-07-20T12:45:44.339462+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,123,500.0,826.8,185.81,1034.3,-79.6,748.6,,,,,,
,2026-07-20T12:45:44.383773+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,456,500.0,830.9,241.93,1025.7,-73.4,763.2,,,,,,
,2026-07-20T12:45:44.444937+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,mean,500.0,832.3666666666667,200.79,1027.1333333333332,-79.3,760.2666666666667,0.0,6.426766942509543,36.064148402534066,6.568358496103351,5.755866572463264,10.511580915035244
,2026-07-20T13:39:04.170007+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,500.0,832.1,218.1,1005.9,-81.4,760.5,,,,,,
,2026-07-20T13:39:04.254035+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,123,500.0,827.5,236.05,1011.4,-96.3,749.5,,,,,,
,2026-07-20T13:39:04.285506+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,456,500.0,836.4,130.38,1041.6,-78.4,764.1,,,,,,
,2026-07-20T13:39:04.338098+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,mean,500.0,832.0,194.84333333333333,1019.6333333333333,-85.36666666666667,758.0333333333333,0.0,4.450842616853566,56.54371435741849,19.221429013820273,9.58662262391366,7.606137872358972
,2026-07-20T12:45:45.449696+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,500.0,797.8,256.92,1018.9,-84.6,743.9,,,,,,
,2026-07-20T12:45:45.478506+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,123,307.5,780.5,230.0,1010.4,-78.8,734.4,,,,,,
,2026-07-20T12:45:45.497534+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,456,500.0,801.6,129.43,1060.5,-82.5,751.3,,,,,,
,2026-07-20T12:45:45.509710+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,mean,435.8333333333333,793.3,205.45000000000002,1029.9333333333334,-81.96666666666667,743.1999999999999,111.13992681900297,11.246777316191514,67.19711228914528,26.81050789025329,2.936551265231603,8.471717653463188
,2026-07-20T12:47:20.778152+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,
,2026-07-20T12:47:20.792035+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,123,,,,,,,,,,,,
,2026-07-20T12:47:20.803574+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,456,,,,,,,,,,,,
,2026-07-20T13:41:28.699540+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,500.0,793.0,-0.4,1056.8,-83.8,730.2,,,,,,
,2026-07-20T13:41:28.778882+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,123,500.0,796.8,132.27,1058.0,-81.2,744.1,,,,,,
,2026-07-20T13:41:28.818825+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,456,500.0,761.3,183.57,1019.1,-79.7,744.4,,,,,,
,2026-07-20T13:41:28.848244+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,mean,500.0,783.6999999999999,105.14666666666666,1044.6333333333332,-81.56666666666666,739.5666666666667,0.0,19.49179314480842,94.93680336588827,22.120653998770745,2.0744477176668785,8.113158036999705
,2026-07-20T13:41:39.827740+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,500.0,797.8,256.92,1018.9,-84.6,743.9,,,,,,
,2026-07-20T13:41:39.845132+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,123,307.5,780.5,230.0,1010.4,-78.8,734.4,,,,,,
,2026-07-20T13:41:39.908204+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,456,500.0,801.6,129.43,1060.5,-82.5,751.3,,,,,,
,2026-07-20T13:41:39.971683+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,mean,435.8333333333333,793.3,205.45000000000002,1029.9333333333334,-81.96666666666667,743.1999999999999,111.13992681900297,11.246777316191514,67.19711228914528,26.81050789025329,2.936551265231603,8.471717653463188
,2026-07-20T12:47:23.821688+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,500.0,858.8,238.04,1066.6,-78.2,775.5,,,,,,
,2026-07-20T12:47:23.848128+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,123,406.4,857.6,268.25,1022.1,-70.6,785.6,,,,,,
,2026-07-20T12:47:23.868291+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,456,500.0,853.9,252.8,1034.0,-100.1,774.3,,,,,,
,2026-07-20T12:47:23.882151+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,mean,468.8,856.7666666666667,253.03,1040.9,-82.96666666666667,778.4666666666667,54.03998519614898,2.5540817005987346,15.106313249764156,23.03844612815711,15.316766412442716,6.2067167917775725
,2026-07-20T13:41:47.900887+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,500.0,869.0,236.82,1064.7,-89.3,798.7,,,,,,
,2026-07-20T13:41:47.980283+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,123,500.0,844.5,268.65,1010.4,-82.3,767.8,,,,,,
,2026-07-20T13:41:48.041376+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,456,500.0,854.6,229.66,1060.6,-72.8,777.0,,,,,,
,2026-07-20T13:41:48.076894+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,mean,500.0,856.0333333333333,245.04333333333332,1045.2333333333333,-81.46666666666667,781.1666666666666,0.0,12.312730539296851,20.755058018067135,30.236126295101588,8.281505499203229,15.865791292379171
,2026-07-20T13:42:44.531619+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,
,2026-07-20T13:42:44.547416+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,123,,,,,,,,,,,,
,2026-07-20T13:42:44.602132+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,456,,,,,,,,,,,,
,2026-07-20T13:42:51.223022+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,500.0,869.0,236.82,1064.7,-89.3,798.7,,,,,,
,2026-07-20T13:42:51.273835+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,123,500.0,844.5,268.65,1010.4,-82.3,767.8,,,,,,
,2026-07-20T13:42:51.317265+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,456,500.0,854.6,229.66,1060.6,-72.8,777.0,,,,,,
,2026-07-20T13:42:51.406529+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,mean,500.0,856.0333333333333,245.04333333333332,1045.2333333333333,-81.46666666666667,781.1666666666666,0.0,12.312730539296851,20.755058018067135,30.236126295101588,8.281505499203229,15.865791292379171
,2026-07-20T12:53:06.153626+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,500.0,979.2,-102.84,1136.4,-86.6,900.2,,,,,,
,2026-07-20T12:53:06.286038+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,123,500.0,984.7,-108.16,1146.5,-78.0,893.9,,,,,,
,2026-07-20T12:53:06.317275+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,456,500.0,983.9,-2.01,1149.2,-71.7,895.7,,,,,,
,2026-07-20T12:53:06.371423+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,mean,500.0,982.6,-71.00333333333333,1144.0333333333333,-78.76666666666667,896.6,0.0,2.9715315916207103,59.80916011225482,6.7470981416704525,7.479527614317181,3.2449961479176186
,2026-07-20T13:49:33.988598+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,74.3,856.7,98.95,1101.4,-78.2,913.0,,,,,,
,2026-07-20T13:49:34.057385+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,123,35.0,865.4,114.01,1084.4,-94.7,911.2,,,,,,
,2026-07-20T13:49:34.106312+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,456,43.7,865.0,43.53,1101.3,-77.4,908.5,,,,,,
,2026-07-20T13:49:34.146924+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,mean,51.0,862.3666666666667,85.49666666666667,1095.7,-83.43333333333334,910.9,20.64194758253203,4.911551010967209,37.11605762110698,9.78621479429096,9.76541516441228,2.264950330581228
,2026-07-20T12:38:29.857963+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,10.8,534.4,-21.71,797.9,-87.1,602.1,,,,,,
,2026-07-20T12:38:29.897792+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,123,9.1,527.8,31.91,797.7,-92.7,589.2,,,,,,
,2026-07-20T12:38:29.930160+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,456,9.4,526.1,80.63,796.5,-208.6,587.4,,,,,,
,2026-07-20T12:38:29.939567+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,mean,9.766666666666667,529.4333333333333,30.276666666666664,797.3666666666667,-129.46666666666667,592.9,0.9073771725877471,4.384442191811088,51.18954711006275,0.7571877794400385,68.58865309461422,8.018104514160449
,2026-07-20T13:21:56.237385+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,15.7,550.8,6.36,817.1,-120.2,616.9,,,,,,
,2026-07-20T13:21:56.301642+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,123,9.1,546.8,63.39,826.3,-85.6,629.2,,,,,,
,2026-07-20T13:21:56.351801+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,456,9.4,545.8,63.7,822.4,-78.4,614.8,,,,,,
,2026-07-20T13:21:56.395576+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,mean,11.4,547.8,44.483333333333334,821.9333333333333,-94.73333333333333,620.3,3.7269290307168443,2.6457513110645907,33.01613898282677,4.61771949487331,22.34666268894157,7.778817390837808
,2026-07-20T14:07:04.601779+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,500.0,670.8,-4.14,866.8,-94.6,611.5,,,,,,
,2026-07-20T14:07:04.718162+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,123,224.1,665.0,-74.38,859.1,-85.9,601.5,,,,,,
,2026-07-20T14:07:04.756161+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,456,495.0,682.2,207.94,871.7,-80.1,604.5,,,,,,
,2026-07-20T14:07:04.790011+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,mean,406.3666666666667,672.6666666666666,43.14,865.8666666666667,-86.86666666666666,605.8333333333334,157.86735993654082,8.750619025722344,146.97855081609697,6.351640208114232,7.298173287428391,5.131601439446884
,2026-07-20T14:07:11.978749+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,500.0,670.8,-4.14,866.8,-94.6,611.5,,,,,,
,2026-07-20T14:07:12.024803+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,123,224.1,665.0,-74.38,859.1,-85.9,601.5,,,,,,
,2026-07-20T14:07:12.086441+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,456,495.0,682.2,207.94,871.7,-80.1,604.5,,,,,,
