timestamp,model,is_final,seed,psnr_inv-scatter,ssim_inv-scatter,elapsed_inv-scatter,elapsed_blackhole,elapsed_inpainting
2026-07-18T12:29:56.613750+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,26.418616390228273,0.8485541212558746,2186.1,233.7,31.3
2026-07-18T12:30:06.943050+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,26.425341796875,0.8487266600131989,2119.9,148.8,51.6
2026-07-18T12:42:20.744976+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,34.35067874908447,0.9243636292219162,2171.8,171.6,27.8
2026-07-18T11:12:52.617032+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,25.212165927886964,0.8278367888927459,2925.7,55.3,48.4
2026-07-18T12:01:39.759692+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,25.19937856674194,0.8276586097478866,2078.8,72.2,717.4
2026-07-18T12:42:21.289622+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,25.205446395874024,0.8276122742891312,2219.9,142.4,28.4
2026-07-18T12:42:30.430682+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,34.35536415100098,0.9266096580028534,2826.3,44.0,143.0
2026-07-18T12:42:32.949871+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,25.212165927886964,0.8278367888927459,2925.7,55.3,48.4
2026-07-18T12:42:54.043005+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,34.35308166503906,0.9239306020736694,2056.4,72.8,36.0
2026-07-18T12:43:03.121441+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,34.35308166503906,0.9239306020736694,2056.4,72.8,36.0
2026-07-18T12:44:16.011880+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,40.047096977233885,0.9908134269714356,2154.6,91.7,29.0
2026-07-18T12:44:26.688377+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,40.047096977233885,0.9908134269714356,2154.6,91.7,29.0
2026-07-18T12:47:01.359160+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,28.237215042114258,0.8752053982019424,2000.8,42.1,24.4
2026-07-18T12:47:11.535198+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,28.237215042114258,0.8752053982019424,2000.8,42.1,24.4
2026-07-18T12:49:16.371502+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,27.345071411132814,0.8621247369050979,2144.0,52.6,28.2
2026-07-18T12:58:30.702073+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,24.571168575286865,0.8136349201202393,2415.2,38.2,23.8
2026-07-18T13:25:41.697398+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,27.338542671203612,0.8619475573301315,2037.3,28.7,20.8
2026-07-18T13:25:50.111953+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,27.352275390625,0.8620964956283569,2906.4,233.7,71.2
2026-07-18T13:38:39.561472+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,30.56160596847534,0.8981390047073364,2243.9,25.7,23.3
2026-07-18T13:38:53.661705+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,30.570028858184813,0.8983722639083862,3109.1,124.9,48.8
2026-07-19T09:07:36.477440+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,25.261083431243897,0.8350579559803009,2784.8,36.4,20.6
2026-07-19T09:07:58.227348+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.20840700149536,0.8276584440469742,2725.0,28.6,21.9
2026-07-19T09:08:24.185869+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,25.267145767211915,0.8350073683261872,2832.3,33.7,20.7
2026-07-19T09:09:32.268441+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.21304821014404,0.8279089266061783,2870.2,28.8,21.9
2026-07-19T09:10:08.456369+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,25.203846111297608,0.8278170323371887,2907.2,32.8,20.3
2026-07-19T09:10:11.320400+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,
2026-07-19T09:10:46.600187+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,26.76719898223877,0.9103105616569519,2858.5,29.4,22.4
2026-07-19T09:13:06.362738+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,
2026-07-19T09:42:53.744192+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.208567962646484,0.8279703450202942,2017.1,22.5,19.7
2026-07-19T09:45:01.361184+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,25.214708137512208,0.8279099714756012,1984.8,21.5,17.8
2026-07-19T09:45:15.914059+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,25.245089645385743,0.8347430396080017,1992.2,19.8,17.9
2026-07-19T09:45:23.489201+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,25.259223918914795,0.8348462986946106,2067.5,21.5,19.2
2026-07-19T09:45:23.549711+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,25.261083431243897,0.8350579559803009,2784.8,36.4,20.6
2026-07-19T09:46:28.786108+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.203950996398927,0.8275773602724076,2106.4,20.8,21.1
2026-07-19T09:48:32.919694+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,26.611337356567383,0.8509642744064331,2037.4,21.4,21.7
2026-07-19T09:48:41.918687+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,26.76719898223877,0.9103105616569519,2858.5,29.4,22.4
2026-07-19T10:20:55.821123+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,25.203352451324463,0.8276517826318741,2022.7,19.4,20.3
2026-07-19T10:21:04.417868+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,25.214708137512208,0.8279099714756012,1984.8,21.5,17.8
2026-07-19T10:22:59.965159+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.203348331451416,0.8276830464601517,2283.3,21.9,23.1
2026-07-19T10:23:08.906422+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,25.208567962646484,0.8279703450202942,2017.1,22.5,19.7
2026-07-19T10:25:41.957805+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,25.264366645812988,0.8350468313694,2260.7,23.8,21.0
2026-07-19T10:25:49.936832+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,25.267145767211915,0.8350073683261872,2832.3,33.7,20.7
2026-07-19T10:28:37.864273+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.206024951934815,0.8276756691932678,2419.4,23.3,23.0
2026-07-19T10:28:43.923450+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,25.206024951934815,0.8276756691932678,2419.4,23.3,23.0
2026-07-20T04:51:23.858374+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.208297328948973,0.8278235357999801,2734.4,28.9,20.8
2026-07-20T04:51:31.389487+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,25.310088176727294,0.8413063758611679,2771.0,31.1,21.0
2026-07-20T04:51:42.038428+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.213385848999025,0.8278777605295181,2729.8,30.3,20.5
2026-07-20T04:53:21.963250+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,25.630445823669433,0.8527198231220245,2807.3,37.2,22.4
2026-07-20T04:53:28.214731+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,
2026-07-20T04:54:57.376650+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,23.37703981399536,0.7801240342855453,2917.2,33.1,24.5
2026-07-20T04:56:01.274861+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,
2026-07-20T04:56:49.008104+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,25.576926593780517,0.8544166046380997,3008.9,34.6,20.7
2026-07-20T04:57:51.434443+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,
2026-07-20T05:28:04.702789+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,25.30087598800659,0.8410470646619796,1942.2,20.3,21.7
2026-07-20T05:28:09.671529+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.205968189239503,0.8278187716007233,2066.8,20.8,24.6
2026-07-20T05:28:11.000917+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,25.310088176727294,0.8413063758611679,2771.0,31.1,21.0
2026-07-20T05:28:31.523129+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.21959976196289,0.828080901503563,2107.4,22.9,23.4
2026-07-20T05:30:09.891599+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,
2026-07-20T05:30:24.464330+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,25.213385848999025,0.8278777605295181,2729.8,30.3,20.5
2026-07-20T05:34:03.488286+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,25.63540958404541,0.8529092437028885,2193.4,20.5,25.5
2026-07-20T05:34:11.330048+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,25.63540958404541,0.8529092437028885,2193.4,20.5,25.5
2026-07-20T05:35:03.818639+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,23.35948356628418,0.7768860724568367,2081.0,26.4,24.8
2026-07-20T05:35:11.005972+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,23.37703981399536,0.7801240342855453,2917.2,33.1,24.5
2026-07-20T05:37:29.692906+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,25.579323997497557,0.8544550335407257,2302.5,23.6,24.7
2026-07-20T05:40:48.072891+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,
2026-07-20T05:40:54.359042+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,25.579323997497557,0.8544550335407257,2302.5,23.6,24.7
2026-07-20T06:06:30.569251+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.2013649559021,0.8276545023918152,2156.3,24.8,24.6
2026-07-20T06:06:37.509663+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,25.21959976196289,0.828080901503563,2107.4,22.9,23.4
2026-07-21T10:24:04.179733+00:00,baseline:reddiff,false,42,38.250870876312256,0.9822562122344971,1881.7,,
2026-07-21T10:41:56.592946+00:00,baseline:lgd,false,42,30.186199893951414,0.896017382144928,2949.0,,
2026-07-21T10:41:57.513044+00:00,baseline:dps,false,42,25.20838541030884,0.8278058022260666,2960.3,,
2026-07-21T11:29:00.834748+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.30160036087036,0.8410011452436447,2004.8,35.5,22.3
2026-07-21T11:29:05.576179+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.208298473358155,0.8276392185688018,2017.4,32.0,21.2
2026-07-21T11:29:28.889037+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,31.097792987823485,0.8969972491264343,1998.2,30.4,20.9
2026-07-21T11:30:07.726170+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.2332932472229,0.8309298413991928,2090.7,31.6,21.8
2026-07-21T11:30:34.164997+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.261031875610353,0.8342351913452148,1993.5,25.6,22.9
2026-07-21T11:30:59.534550+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,30.485991973876953,0.8817550367116929,2090.7,34.1,22.8
2026-07-21T11:31:09.045049+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,26.798226089477538,0.8488387966156006,2039.1,28.3,20.7
2026-07-21T11:31:14.538662+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,
2026-07-21T11:32:32.132388+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,
2026-07-21T11:32:37.150957+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,31.2641814994812,0.8950623613595963,2137.7,26.4,23.4
2026-07-21T11:32:47.147584+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.59487874984741,0.8586646401882172,2146.3,41.0,27.8
2026-07-21T11:32:47.362511+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,26.683615226745605,0.8681957674026489,2162.0,39.2,19.7
2026-07-21T11:32:55.495431+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,29.91315418243408,0.8908023685216904,2182.6,42.8,19.4
2026-07-21T11:33:06.968407+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.294311485290528,0.8377767181396485,2145.3,26.8,21.0
2026-07-21T11:33:08.806344+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,28.9516357421875,0.8757574850320816,2197.6,34.0,19.2
2026-07-21T11:33:10.770092+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,
2026-07-21T11:33:11.406790+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,27.27879810333252,0.85720070540905,2101.0,27.8,20.5
2026-07-21T11:34:03.406263+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,29.223920974731445,0.8823900026082993,2132.4,43.2,25.0
2026-07-21T11:34:23.431827+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,30.518933658599853,0.8953842389583587,2162.9,32.1,20.4
2026-07-21T11:34:36.181550+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,
2026-07-21T11:34:41.805687+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,33.251901874542234,0.8105614596605301,2226.8,29.7,25.0
2026-07-21T11:34:48.144681+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,
2026-07-21T11:35:08.767751+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,
2026-07-21T11:35:16.974608+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,
2026-07-21T11:35:21.932702+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,
2026-07-21T11:35:22.353027+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,26.798226089477538,0.8488387966156006,2039.1,28.3,20.7
2026-07-21T11:36:19.931950+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,30.582396354675293,0.9009374529123306,2275.0,37.2,19.5
2026-07-21T11:38:58.134108+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,,,,
2026-07-21T12:03:32.744556+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,31.09265691757202,0.8970392554998398,1972.0,22.1,21.7
2026-07-21T12:04:27.026957+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,31.097792987823485,0.8969972491264343,1998.2,30.4,20.9
2026-07-21T12:05:37.880376+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.210379543304445,0.8277880936861038,2019.3,21.9,23.2
2026-07-21T12:06:27.935171+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.26228391647339,0.834295968413353,1962.0,21.2,21.9
2026-07-21T12:06:35.215490+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,25.26228391647339,0.834295968413353,1962.0,21.2,21.9
2026-07-21T12:06:38.185980+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.327083129882812,0.8415412402153015,2016.2,22.4,22.1
2026-07-21T12:06:46.003744+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,25.327083129882812,0.8415412402153015,2016.2,22.4,22.1
2026-07-21T12:07:18.789267+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,
2026-07-21T12:07:24.654644+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,25.210379543304445,0.8277880936861038,2019.3,21.9,23.2
2026-07-21T12:07:55.888980+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.24118980407715,0.831071669459343,2163.4,20.8,26.0
2026-07-21T12:08:09.236418+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,30.4855979347229,0.8817259562015534,2137.6,30.5,25.3
2026-07-21T12:09:59.053797+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,
2026-07-21T12:10:06.109077+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,25.24118980407715,0.831071669459343,2163.4,20.8,26.0
2026-07-21T12:10:25.107548+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,29.919764251708983,0.8908700764179229,2145.9,23.0,20.7
2026-07-21T12:11:08.720350+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.29020408630371,0.8376941615343094,2163.4,22.7,21.5
2026-07-21T12:11:11.569949+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,29.24621175765991,0.8827674025297165,2021.1,28.2,25.4
2026-07-21T12:11:14.835354+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.591891479492187,0.858731706738472,2184.9,33.0,26.8
2026-07-21T12:11:40.907782+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,31.261116638183594,0.8950464373826981,2090.6,22.2,22.1
2026-07-21T12:11:48.606297+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,31.2641814994812,0.8950623613595963,2137.7,26.4,23.4
2026-07-21T12:11:59.661151+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,27.259621715545656,0.8568525916337967,2104.5,25.2,23.2
2026-07-21T12:12:05.910903+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,27.27879810333252,0.85720070540905,2101.0,27.8,20.5
2026-07-21T12:12:28.943091+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,28.942212238311768,0.8756228321790696,2146.6,22.0,24.3
2026-07-21T12:12:32.405132+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,30.532536010742188,0.8955167031288147,2158.9,20.2,23.3
2026-07-21T12:12:37.141190+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,28.9516357421875,0.8757574850320816,2197.6,34.0,19.2
2026-07-21T12:12:54.047254+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,
2026-07-21T12:13:01.675597+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,29.91315418243408,0.8908023685216904,2182.6,42.8,19.4
2026-07-21T12:13:21.463910+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,18.915761222839354,0.6931958556175232,2159.4,20.1,23.1
2026-07-21T12:13:30.204979+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,26.683615226745605,0.8681957674026489,2162.0,39.2,19.7
2026-07-21T12:15:24.741324+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,33.329762573242185,0.8026137489080429,2240.2,26.2,26.4
2026-07-21T12:17:16.811030+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,30.571311264038087,0.900634053349495,2221.6,21.2,21.8
2026-07-21T12:17:24.070346+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,30.582396354675293,0.9009374529123306,2275.0,37.2,19.5
2026-07-21T12:46:34.893533+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,30.49051326751709,0.8818454486131668,2139.5,31.9,26.0
2026-07-21T12:46:43.034715+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,30.49051326751709,0.8818454486131668,2139.5,31.9,26.0
2026-07-21T12:48:14.749667+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.290304584503176,0.8376622062921524,2106.9,22.3,21.8
2026-07-21T12:48:22.886894+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,25.294311485290528,0.8377767181396485,2145.3,26.8,21.0
2026-07-21T12:49:46.782587+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,29.23097671508789,0.8824556481838226,2104.8,25.9,28.7
2026-07-21T12:49:55.339269+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,29.24621175765991,0.8827674025297165,2021.1,28.2,25.4
2026-07-21T12:50:40.653498+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,25.586742057800294,0.8584927874803543,2169.7,27.6,38.5
2026-07-21T12:50:50.203450+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,25.59487874984741,0.8586646401882172,2146.3,41.0,27.8
2026-07-21T12:53:49.869854+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,30.53739755630493,0.8956683850288392,2291.3,24.2,21.9
2026-07-21T12:53:58.595369+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,30.53739755630493,0.8956683850288392,2291.3,24.2,21.9
2026-07-21T12:57:33.941362+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,33.322015533447264,0.8046682035923004,2346.6,32.3,26.2
2026-07-21T12:57:47.440190+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,33.322015533447264,0.8046682035923004,2346.6,32.3,26.2
