timestamp,model,is_final,seed,hv_zdt1,igd_zdt1,spread_zdt1,hv_zdt3,igd_zdt3,spread_zdt3,hv_dtlz2,igd_dtlz2,spread_dtlz2,hv_dtlz1,igd_dtlz1,spread_dtlz1,hv_zdt1_std,igd_zdt1_std,spread_zdt1_std,hv_zdt3_std,igd_zdt3_std,spread_zdt3_std,hv_dtlz2_std,igd_dtlz2_std,spread_dtlz2_std,hv_dtlz1_std,igd_dtlz1_std,spread_dtlz1_std,elapsed_zdt1,elapsed_zdt3,elapsed_dtlz2,elapsed_dtlz1
2026-04-04T07:18:14.117178+00:00,baseline:nsga2,true,456,0.868641,0.005018,0.317702,1.326029,0.005541,0.574178,2.737461,0.066506,0.720665,0.970644,0.02515,0.623438,,,,,,,,,,,,,2,2,2,2
2026-04-04T07:18:14.117178+00:00,baseline:nsga2,true,mean,0.8681643333333334,0.0052116666666666665,0.34342,1.3257869999999998,0.005679666666666666,0.5664483333333333,2.740686,0.06467233333333333,0.6533273333333334,0.9696856666666666,0.027371666666666666,0.9043666666666667,0.0003673774928084295,0.0001380635924331811,0.02551590202207243,0.0001846582428884972,0.00015246930474324612,0.011081644051714027,0.003102560340535899,0.0017928603465474412,0.04937423765712462,0.0018501485225666464,0.004253780619114667,0.4163543526255276,2.0,2.0,2.0,2.0
2026-04-04T07:18:14.483422+00:00,baseline:nsga3,true,42,0.869105,0.004391,0.287988,1.322083,0.006203,0.601382,2.790014,0.052089,0.629828,0.973402,0.0193,0.631512,,,,,,,,,,,,,2,2,2,2
2026-04-04T07:18:14.484319+00:00,baseline:nsga3,true,123,0.869554,0.004239,0.286771,1.323948,0.005866,0.624718,2.789747,0.05219,0.640646,0.973048,0.021601,0.721629,,,,,,,,,,,,,2,2,2,2
2026-04-04T07:18:14.485670+00:00,baseline:nsga3,true,456,0.869726,0.004206,0.286789,1.322418,0.006211,0.636062,2.789116,0.052103,0.593172,0.973867,0.019078,0.590791,,,,,,,,,,,,,2,2,2,2
2026-04-04T07:18:14.485670+00:00,baseline:nsga3,true,mean,0.8694616666666667,0.004278666666666667,0.28718266666666664,1.3228163333333331,0.006093333333333333,0.6207206666666667,2.7896256666666672,0.05212733333333333,0.6212153333333333,0.9734389999999999,0.019993,0.6479773333333333,0.0002617942364190266,8.056605295587534e-05,0.0005695040727588318,0.0008118121019600785,0.00016078211619732145,0.01443744218651245,0.0003765123577728251,4.467910274638698e-05,0.020315489810049436,0.0003353773993578054,0.001140634034210797,0.05466855258332304,2.0,2.0,2.0,2.0
2026-04-04T08:12:20.426787+00:00,baseline:rvea,true,42,0.864918,0.005981,0.378785,1.315601,0.008558,0.572325,2.788573,0.054797,0.347273,0.944364,0.109667,3.447015,,,,,,,,,,,,,2.5,2.4,2.6,3.0
2026-04-04T08:12:20.326242+00:00,baseline:rvea,true,123,0.86675,0.005712,0.457043,1.314948,0.009189,0.575611,2.788571,0.054822,0.437155,0.97262,0.020709,0.4056,,,,,,,,,,,,,2.5,2.5,2.5,2.9
2026-04-04T08:12:20.333497+00:00,baseline:rvea,true,456,0.864261,0.007008,0.45025,1.317959,0.009143,0.661455,2.788586,0.054813,0.365221,0.971625,0.020356,0.433173,,,,,,,,,,,,,2.5,2.5,2.5,2.8
2026-04-04T08:12:20.426787+00:00,baseline:rvea,true,mean,0.8653096666666666,0.006233666666666668,0.4286926666666666,1.3161693333333335,0.008963333333333332,0.6031303333333333,2.7885766666666663,0.05481066666666667,0.3832163333333334,0.9628696666666666,0.050244000000000004,1.428596,0.0010531958771072085,0.0005584408851635259,0.03539884749850229,0.0012932600494702006,0.0002872285191658764,0.04126357962605228,6.649979114392334e-06,1.033870827951557e-05,0.0388378466390138,0.013091785728293746,0.04201865338949675,1.4272821520295136,2.5,2.466666666666667,2.533333333333333,2.9
2026-04-04T08:13:02.462213+00:00,baseline:spea2,true,42,0.868908,0.004544,0.144986,1.324487,0.005055,0.428284,2.783049,0.049667,0.11675,0.974132,0.017975,0.170534,,,,,,,,,,,,,13.8,13.2,60.1,48.9
2026-04-04T08:13:02.692857+00:00,baseline:spea2,true,123,0.867913,0.005036,0.145306,1.324211,0.005204,0.422735,2.781878,0.049641,0.094511,0.97378,0.018452,0.136485,,,,,,,,,,,,,14.3,13.8,60.3,49.5
2026-04-04T08:13:03.817659+00:00,baseline:spea2,true,456,0.867911,0.004918,0.156073,1.32428,0.00528,0.426396,2.778646,0.050139,0.10803,0.973505,0.018204,0.10747,,,,,,,,,,,,,13.9,13.4,61.4,49.0
2026-04-04T08:13:03.817659+00:00,baseline:spea2,true,mean,0.8682440000000001,0.0048326666666666665,0.14878833333333333,1.324326,0.005179666666666667,0.425805,2.7811909999999997,0.04981566666666667,0.10643033333333334,0.9738056666666667,0.018210333333333332,0.138163,0.00046951961265389685,0.0002097257468430826,0.0051526935566642085,0.00011727744881262434,9.345349407890319e-05,0.0023035929906705757,0.0018620023272451726,0.00022887745386754356,0.009149225115944097,0.00025661428036821736,0.00019478592237519445,0.025773096916487676,14.0,13.466666666666667,60.6,49.13333333333333
2026-04-06T07:00:21.864890+00:00,anthropic/claude-opus-4.6,false,42,0.867804,0.005343,0.32636,1.32419,0.005179,0.53281,2.754521,0.05405,0.239007,0.971249,0.020589,7.223713,,,,,,,,,,,,,5,5,8,11
2026-04-06T07:05:45.145586+00:00,anthropic/claude-opus-4.6,true,42,0.867804,0.005343,0.32636,1.32419,0.005179,0.53281,2.790972,0.052105,0.562059,0.972213,0.022904,0.810185,,,,,,,,,,,,,5,5,4,4
2026-04-06T06:44:05.670556+00:00,deepseek-reasoner,false,42,0.868697,0.005189,0.412275,1.327759,0.00532,0.54366,2.788464,0.054593,0.625604,0.973527,0.020151,0.59144,,,,,,,,,,,,,7,7,10,17
2026-04-06T06:45:07.307544+00:00,deepseek-reasoner,true,42,0.868877,0.005274,0.419576,1.32694,0.005584,0.525607,2.203624,0.305134,1.416995,0.578321,0.201909,0.987,,,,,,,,,,,,,6,7,9,16
2026-04-06T06:43:27.713180+00:00,google/gemini-3.1-pro-preview,false,42,0.869099,0.004539,0.347738,1.325456,0.005908,0.705886,2.790248,0.069828,0.540719,0.968214,0.019745,0.200565,,,,,,,,,,,,,7,7,21,21
2026-04-06T07:13:02.396015+00:00,openai/gpt-5.4-pro,false,42,0.868177,0.004992,0.390308,1.324254,0.005245,0.479975,2.781615,0.051902,0.26551,0.97409,0.018403,0.224018,,,,,,,,,,,,,10,10,22,29
2026-04-06T07:24:15.564713+00:00,openai/gpt-5.4-pro,false,42,0.868709,0.00459,0.290235,1.321029,0.005559,0.463793,2.793527,0.0474,0.237278,0.974042,0.018153,0.205344,,,,,,,,,,,,,13,13,36,36
2026-04-06T07:27:21.066889+00:00,openai/gpt-5.4-pro,true,42,0.868709,0.00459,0.290235,1.321029,0.005559,0.463793,2.793527,0.0474,0.237278,0.974042,0.018153,0.205344,,,,,,,,,,,,,13,13,36,36
2026-04-06T06:48:55.484587+00:00,qwen3.6-plus:free,false,42,0.559551,0.322268,1.833582,0.705677,0.647449,1.607085,2.155135,0.550545,7.676205,0.605772,0.173942,7.677639,,,,,,,,,,,,,5,5,7,10
2026-04-06T06:49:15.436804+00:00,qwen3.6-plus:free,true,42,0.868897,0.005186,0.362526,1.326887,0.005797,0.587321,2.791386,0.050376,0.447736,0.974,0.018362,0.417923,,,,,,,,,,,,,6,6,9,12
2026-04-28T11:59:42.598956+00:00,openai/gpt-5.4,false,42,0.865544,0.007752,0.522854,1.31755,0.007446,0.708916,2.765639,0.060573,0.336638,0.971809,0.020602,10.245326,,,,,,,,,,,,,31,31,48,62
2026-04-28T12:01:43.405241+00:00,openai/gpt-5.4,false,42,0.869668,0.004531,0.368782,1.322995,0.006295,0.668237,2.796334,0.046992,0.216544,0.942414,0.038467,0.916154,,,,,,,,,,,,,10,10,15,20
2026-04-28T12:03:23.776674+00:00,openai/gpt-5.4,false,42,0.869668,0.004531,0.368782,1.322995,0.006295,0.668237,2.796334,0.046992,0.216544,0.905084,0.086698,6.710425,,,,,,,,,,,,,13,13,23,34
2026-04-28T12:04:10.477510+00:00,openai/gpt-5.4,true,42,0.869668,0.004531,0.368782,1.322995,0.006295,0.668237,2.796334,0.046992,0.216544,0.942414,0.038467,0.916154,,,,,,,,,,,,,10,10,15,20
2026-05-03T10:42:12.044306+00:00,google/gemini-3.1-pro-preview,true,42,0.869099,0.004539,0.347738,1.325456,0.005908,0.705886,2.790248,0.069828,0.540719,0.968214,0.019745,0.200565,,,,,,,,,,,,,7,7,21,21
2026-07-17T19:34:06.510484+00:00,baseline:rvea,false,2,0.8662,0.005819,0.41178,1.317747,0.008542,0.620107,,,,0.926823,0.124348,3.188063,,,,,,,,,,,,,17.5,17.3,10.1,17.3
2026-07-17T19:34:06.928912+00:00,baseline:nsga3,false,2,0.868898,0.004496,0.290318,1.32409,0.005788,0.600102,2.790073,0.052308,0.642181,0.973642,0.01902,0.648714,,,,,,,,,,,,,17.5,17.8,17.7,18.2
2026-07-17T19:34:08.454787+00:00,baseline:moead,false,2,0.859072,0.011298,0.845331,1.321307,0.009781,0.936828,2.733844,0.07663,0.832972,0.963237,0.03298,1.845328,,,,,,,,,,,,,18.8,18.8,18.2,19.7
2026-07-17T19:34:13.137144+00:00,baseline:nsga2,false,2,0.868009,0.005325,0.401444,1.325965,0.005636,0.526055,,,,0.97049,0.025858,0.685694,,,,,,,,,,,,,18.3,18.3,11.3,24.1
2026-07-17T19:34:46.459334+00:00,baseline:agemoea,false,2,0.864622,0.007291,0.583645,1.321121,0.006981,0.710859,,,,0.962531,0.024097,1.448035,,,,,,,,,,,,,28.5,28.7,11.6,57.7
2026-07-17T19:34:56.649099+00:00,baseline:rvea,false,3,0.865722,0.006139,0.451226,1.318671,0.007651,0.539127,2.788557,0.054814,0.3795,0.972944,0.020112,0.483173,,,,,,,,,,,,,18.7,18.4,18.5,18.4
2026-07-17T19:34:56.666483+00:00,baseline:nsga3,false,3,0.868512,0.004612,0.283695,1.323647,0.00561,0.595776,2.790604,0.052167,0.632426,0.97384,0.01895,0.694391,,,,,,,,,,,,,17.9,17.8,17.7,17.9
2026-07-17T19:34:57.618028+00:00,baseline:moead,false,3,0.866027,0.005484,0.379552,1.32074,0.009826,0.961925,2.734965,0.076067,0.889154,0.949862,0.033851,0.763671,,,,,,,,,,,,,19.2,18.6,19.0,19.6
2026-07-17T19:35:00.242035+00:00,baseline:spea2,false,2,0.868041,0.004917,0.142938,1.323715,0.005212,0.439555,,,,0.972795,0.019209,2.000213,,,,,,,,,,,,,29.7,29.6,10.5,71.5
2026-07-17T19:35:03.303947+00:00,baseline:nsga2,false,3,0.86786,0.005585,0.374383,1.326254,0.005577,0.521836,,,,0.970845,0.02568,0.686872,,,,,,,,,,,,,18.4,19.2,10.3,25.3
2026-07-17T19:35:34.801968+00:00,baseline:agemoea,false,3,0.863157,0.008129,0.640193,1.317336,0.008573,0.821867,,,,0.958198,0.024225,0.48302,,,,,,,,,,,,,27.9,28.4,10.8,56.8
2026-07-17T19:35:59.249528+00:00,baseline:spea2,false,3,0.867683,0.004978,0.130886,1.322284,0.005411,0.434143,2.782031,0.05139,0.128882,0.973818,0.018263,0.097163,,,,,,,,,,,,,29.1,28.6,80.5,65.3
2026-07-17T19:38:45.340939+00:00,baseline:rvea,false,1,0.866586,0.005269,0.322981,1.31469,0.009506,0.626504,,,,0.970434,0.021955,0.585301,,,,,,,,,,,,,20.0,20.0,12.3,20.2
2026-07-17T19:38:45.645069+00:00,baseline:moead,false,1,0.865983,0.005588,0.353559,1.235717,0.065431,1.082582,2.736081,0.07599,0.792687,0.963315,0.032924,0.831484,,,,,,,,,,,,,20.4,20.4,20.5,20.5
2026-07-17T19:38:46.143904+00:00,baseline:nsga3,false,1,0.868498,0.004771,0.307305,1.324848,0.00593,0.617429,2.791613,0.051254,0.518048,0.973304,0.020717,1.15922,,,,,,,,,,,,,20.2,20.1,19.9,21.0
2026-07-17T19:38:51.079724+00:00,baseline:nsga2,false,1,0.867428,0.005587,0.394018,1.325488,0.005711,0.559156,2.750786,0.064246,0.564398,0.970309,0.025541,0.578049,,,,,,,,,,,,,20.0,20.2,24.7,25.9
2026-07-17T19:39:24.286402+00:00,baseline:agemoea,false,1,0.864723,0.006713,0.598058,1.321542,0.006504,0.625513,2.727275,0.06366,0.456092,0.955753,0.027109,1.039954,,,,,,,,,,,,,31.0,29.1,55.2,59.2
2026-07-17T19:39:49.337581+00:00,baseline:spea2,false,1,0.869078,0.004544,0.158852,1.323059,0.005413,0.4334,2.780172,0.049499,0.107578,0.973957,0.017856,0.13422,,,,,,,,,,,,,31.5,30.3,84.2,75.7
2026-07-17T19:41:43.711478+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.866995,0.006021,0.412903,1.326011,0.005523,0.51469,,,,0.973714,0.019104,0.704811,,,,,,,,,,,,,14.4,14.6,7.6,15.0
2026-07-17T19:41:45.841062+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.867873,0.005507,0.396831,1.326827,0.005431,0.530669,2.790867,0.052322,0.618173,0.767243,0.26276,1.560584,,,,,,,,,,,,,14.2,14.3,13.2,14.3
2026-07-17T19:41:47.126292+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.866961,0.005614,0.368456,1.322777,0.005942,0.555964,2.791227,0.052324,0.632967,0.904642,0.113694,7.26919,,,,,,,,,,,,,13.4,13.4,12.4,13.8
2026-07-17T19:42:26.801978+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.866921,0.005778,0.348278,1.325879,0.005725,0.582894,2.791382,0.052628,0.711607,0.973032,0.021375,0.790256,,,,,,,,,,,,,9.1,9.3,8.7,9.6
2026-07-17T19:43:01.550915+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.868092,0.005379,0.409966,1.325041,0.005572,0.540194,2.79093,0.052348,0.690608,0.790513,0.292263,0.65147,,,,,,,,,,,,,10.8,10.8,9.9,11.4
2026-07-17T19:43:07.154878+00:00,claude-fable-5__base:eng:ctx_proposal,true,42,0.866921,0.005778,0.348278,1.325879,0.005725,0.582894,2.791382,0.052628,0.711607,0.973032,0.021375,0.790256,,,,,,,,,,,,,9.1,9.3,8.7,9.6
2026-07-17T19:43:07.245348+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.866853,0.005814,0.36333,1.322777,0.005942,0.555964,2.79118,0.052862,0.719049,0.972434,0.023645,3.629446,,,,,,,,,,,,,10.9,10.9,10.0,11.4
2026-07-17T19:43:13.123479+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.867406,0.005553,0.349595,1.326002,0.005548,0.567279,2.791188,0.052236,0.611514,0.96461,0.046944,9.247018,,,,,,,,,,,,,11.1,11.1,10.1,11.3
2026-07-17T19:43:19.489107+00:00,claude-fable-5__base:eng:ctx_proposal,true,42,0.866853,0.005814,0.36333,1.322777,0.005942,0.555964,2.79118,0.052862,0.719049,0.972434,0.023645,3.629446,,,,,,,,,,,,,10.9,10.9,10.0,11.4
2026-07-17T19:43:54.914861+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.867479,0.005519,0.367382,1.325659,0.005668,0.540606,2.790317,0.052045,0.630458,0.973756,0.019197,0.6588,,,,,,,,,,,,,9.4,9.3,8.4,9.7
2026-07-17T19:44:01.532909+00:00,claude-fable-5__base:eng:ctx_proposal,true,42,0.867479,0.005519,0.367382,1.325659,0.005668,0.540606,2.790317,0.052045,0.630458,0.973756,0.019197,0.6588,,,,,,,,,,,,,9.4,9.3,8.4,9.7
2026-07-18T07:59:52.483798+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.868564,0.005128,0.332838,1.328009,0.005651,0.567628,,,,0.972584,0.020363,0.589989,,,,,,,,,,,,,14.7,14.7,6.6,15.1
2026-07-18T08:00:20.816735+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T08:00:44.124389+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.869939,0.004288,0.149166,1.325441,0.004909,0.451083,,,,0.973385,0.018594,0.128443,,,,,,,,,,,,,14.5,14.2,7.8,21.1
2026-07-18T08:00:58.102544+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.86967,0.004932,0.355658,1.327285,0.005829,0.612269,2.789138,0.052208,0.634833,0.971628,0.021607,0.80815,,,,,,,,,,,,,10.9,10.7,10.0,11.4
2026-07-18T08:00:59.535611+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.867728,0.005089,0.15004,1.32325,0.005402,0.471715,2.776801,0.050259,0.174169,0.973763,0.017955,0.124821,,,,,,,,,,,,,16.6,16.6,22.3,24.6
2026-07-18T08:01:05.543695+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,0.86967,0.004932,0.355658,1.327285,0.005829,0.612269,2.789138,0.052208,0.634833,0.971628,0.021607,0.80815,,,,,,,,,,,,,10.9,10.7,10.0,11.4
2026-07-18T08:01:08.943310+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.869295,0.00443,0.152726,1.323967,0.005138,0.46499,2.786658,0.050515,0.209557,0.973962,0.018073,0.180046,,,,,,,,,,,,,16.7,16.8,22.0,24.2
2026-07-18T08:01:23.417838+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.868805,0.005098,0.341339,1.326889,0.005389,0.528634,,,,0.97112,0.022238,0.842733,,,,,,,,,,,,,13.7,13.7,6.2,13.6
2026-07-18T08:01:27.950341+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T08:01:44.960692+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.870708,0.004645,0.366972,1.327129,0.005375,0.505815,,,,0.968786,0.028365,2.779454,,,,,,,,,,,,,12.9,13.1,5.6,13.8
2026-07-18T08:02:12.187384+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.868693,0.005014,0.314499,1.326865,0.005857,0.563588,2.789698,0.052751,0.692614,0.969626,0.025884,1.093771,,,,,,,,,,,,,10.4,10.4,9.0,10.4
2026-07-18T08:02:21.062418+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.869177,0.005035,0.299678,1.327187,0.005445,0.530849,2.790163,0.052395,0.573497,0.970482,0.024832,1.78,,,,,,,,,,,,,9.2,9.3,8.3,9.8
2026-07-18T08:02:35.109213+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.869405,0.004364,0.136976,1.326306,0.004804,0.438336,2.78284,0.051059,0.172013,0.973964,0.018049,0.120557,,,,,,,,,,,,,9.5,9.2,14.8,17.6
2026-07-18T08:02:37.656027+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.868805,0.005098,0.341339,1.326889,0.005389,0.528634,2.78962,0.052319,0.666676,0.97112,0.022238,0.842733,,,,,,,,,,,,,11.7,11.5,10.0,11.5
2026-07-18T08:02:43.781466+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,0.869405,0.004364,0.136976,1.326306,0.004804,0.438336,2.78284,0.051059,0.172013,0.973964,0.018049,0.120557,,,,,,,,,,,,,9.5,9.2,14.8,17.6
2026-07-18T08:02:44.061003+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,0.868805,0.005098,0.341339,1.326889,0.005389,0.528634,2.78962,0.052319,0.666676,0.97112,0.022238,0.842733,,,,,,,,,,,,,11.7,11.5,10.0,11.5
2026-07-18T08:02:45.722132+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.868876,0.004525,0.15672,1.324201,0.004858,0.437482,2.786318,0.050718,0.208634,0.974004,0.01821,0.230303,,,,,,,,,,,,,11.2,11.0,16.6,18.9
2026-07-18T08:02:49.977278+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.868583,0.004761,0.159585,1.324197,0.005218,0.452141,2.774094,0.050982,0.212866,0.973773,0.018377,8.269436,,,,,,,,,,,,,13.7,13.8,19.3,21.0
2026-07-18T08:02:53.449826+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,0.869295,0.00443,0.152726,1.323967,0.005138,0.46499,2.786658,0.050515,0.209557,0.973962,0.018073,0.180046,,,,,,,,,,,,,16.7,16.8,22.0,24.2
2026-07-18T08:03:42.627568+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-18T08:03:49.832085+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,0.869177,0.005035,0.299678,1.327187,0.005445,0.530849,2.790163,0.052395,0.573497,0.970482,0.024832,1.78,,,,,,,,,,,,,9.2,9.3,8.3,9.8
2026-07-18T08:04:30.445144+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.869323,0.004388,0.152736,1.324883,0.004933,0.453283,2.779446,0.050522,0.18207,0.973369,0.018631,5.829658,,,,,,,,,,,,,10.5,10.6,16.2,18.9
2026-07-18T08:04:42.860661+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,0.867728,0.005089,0.15004,1.32325,0.005402,0.471715,2.776801,0.050259,0.174169,0.973763,0.017955,0.124821,,,,,,,,,,,,,16.6,16.6,22.3,24.6
2026-07-18T10:36:56.611762+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.868731,0.004805,0.264569,1.243284,0.060572,0.491127,2.76282,0.052897,0.269472,0.972587,0.019879,0.270011,,,,,,,,,,,,,27.5,27.2,30.8,34.5
2026-07-18T10:38:55.388924+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.869074,0.004539,0.172408,1.326147,0.004879,0.444485,2.778254,0.052675,0.31247,0.973124,0.018542,0.162751,,,,,,,,,,,,,27.5,27.5,31.8,34.8
2026-07-18T10:39:56.651421+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.869421,0.004454,0.160127,1.326646,0.004807,0.446148,2.781285,0.049792,0.199913,0.973831,0.018164,0.125576,,,,,,,,,,,,,14.0,14.1,19.9,21.1
2026-07-18T10:40:07.563586+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.869421,0.004454,0.160127,1.326646,0.004807,0.446148,2.781285,0.049792,0.199913,0.973831,0.018164,0.125576,,,,,,,,,,,,,14.0,14.1,19.9,21.1
2026-07-18T10:40:58.826554+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.867385,0.005395,0.266809,1.325468,0.004985,0.450031,2.774966,0.051574,0.238998,0.973075,0.019307,0.273112,,,,,,,,,,,,,25.3,25.4,28.1,31.6
2026-07-18T10:42:48.677668+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.869057,0.004633,0.215114,1.243564,0.060365,0.441088,2.782503,0.049565,0.192386,0.973674,0.018568,0.181817,,,,,,,,,,,,,19.0,19.1,22.0,25.9
2026-07-18T10:42:59.892279+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.867385,0.005395,0.266809,1.325468,0.004985,0.450031,2.774966,0.051574,0.238998,0.973075,0.019307,0.273112,,,,,,,,,,,,,25.3,25.4,28.1,31.6
2026-07-18T10:48:55.915525+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.868518,0.00493,0.293891,1.325139,0.005179,0.457296,2.777693,0.049931,0.177755,,,,,,,,,,,,,,,,22.8,22.8,25.7,10.9
2026-07-18T10:52:25.946210+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.868518,0.00493,0.293891,1.325139,0.005179,0.457296,2.777693,0.049931,0.177755,0.9735,0.018563,0.130385,,,,,,,,,,,,,20.9,20.9,23.6,27.1
2026-07-18T10:53:34.935504+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.868929,0.004687,0.301438,1.32575,0.005072,0.454454,2.780417,0.049925,0.202059,0.9738,0.018791,0.993172,,,,,,,,,,,,,13.8,14.0,16.5,20.0
2026-07-18T10:53:43.013009+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.868929,0.004687,0.301438,1.32575,0.005072,0.454454,2.780417,0.049925,0.202059,0.9738,0.018791,0.993172,,,,,,,,,,,,,13.8,14.0,16.5,20.0
